real pred err   user   film
 5.0 4.2 0.8 5429.0 1247.0
 3.0 2.9 0.1 695.0 1690.0
 4.0 3.3 0.7 4344.0 2003.0
 5.0 3.4 1.6 3902.0 2985.0
 3.0 3.8 0.8 3594.0 595.0
 4.0 4.5 0.5 142.0 50.0
 5.0 4.0 1.0 2913.0 3481.0
 3.0 3.4 0.4 1835.0 1805.0
 4.0 3.2 0.8 3712.0 1876.0
 3.0 3.2 0.2 1340.0 1735.0
 3.0 3.8 0.8 3824.0 531.0
 3.0 3.7 0.7 4959.0 2987.0
 2.0 2.3 0.3 4064.0 2027.0
 4.0 3.6 0.4 3243.0 2671.0
 3.0 3.3 0.3 4543.0 1366.0
 1.0 1.5 0.5 4517.0 2383.0
 5.0 3.2 1.8 1737.0 1676.0
 4.0 3.8 0.2 943.0 1959.0
 4.0 3.6 0.4 4042.0 2916.0
 4.0 3.4 0.6 6000.0 2730.0
 2.0 4.1 2.1 3182.0 1.0
 3.0 4.1 1.1 1374.0 3147.0
 2.0 3.5 1.5 958.0 1407.0
 3.0 3.5 0.5 5996.0 2640.0
 3.0 3.3 0.3 1470.0 3594.0
 5.0 4.1 0.9 3681.0 924.0
 2.0 3.7 1.7 3007.0 2916.0
 4.0 3.0 1.0 5103.0 1687.0
 4.0 4.0 0.0 2264.0 1282.0
 5.0 4.2 0.8 5541.0 541.0
 4.0 4.1 0.1 1088.0 3471.0
 5.0 4.3 0.7 5165.0 1299.0
 4.0 3.8 0.2 4955.0 2857.0
 4.0 3.3 0.7 1969.0 2003.0
 4.0 3.9 0.1 4217.0 1080.0
 4.0 4.4 0.4 3301.0 111.0
 2.0 3.3 1.3 1055.0 3798.0
 2.0 3.0 1.0 3526.0 3045.0
 4.0 4.3 0.3 3754.0 1299.0
 3.0 3.0 0.0 3947.0 1676.0
 2.0 3.0 1.0 1854.0 2598.0
 4.0 3.5 0.5 780.0 2273.0
 2.0 3.6 1.6 5161.0 588.0
 4.0 3.1 0.9 846.0 3308.0
 5.0 4.4 0.6 3500.0 1221.0
 1.0 1.9 0.9 5433.0 1977.0
 1.0 3.0 2.0 1482.0 2688.0
 3.0 2.1 0.9 1422.0 2053.0
 4.0 3.9 0.1 3758.0 474.0
 4.0 4.5 0.5 1019.0 1198.0
 4.0 3.1 0.9 3717.0 2361.0
 3.0 3.9 0.9 59.0 314.0
 4.0 3.9 0.1 5490.0 474.0
 5.0 4.4 0.6 3607.0 1262.0
 3.0 3.0 0.0 1117.0 586.0
 3.0 3.8 0.8 2928.0 535.0
 4.0 4.0 0.0 1137.0 1210.0
 2.0 3.9 1.9 1299.0 3159.0
 4.0 3.6 0.4 795.0 2231.0
 5.0 4.3 0.7 3629.0 919.0
 1.0 2.8 1.8 4430.0 1379.0
 3.0 4.4 1.4 598.0 2028.0
 3.0 3.4 0.4 308.0 353.0
 4.0 3.9 0.1 4834.0 1641.0
 3.0 4.3 1.3 3625.0 1233.0
 2.0 1.8 0.2 2017.0 546.0
 2.0 3.6 1.6 4447.0 2916.0
 3.0 4.1 1.1 2173.0 1263.0
 4.0 4.4 0.4 1449.0 2858.0
 5.0 4.2 0.8 3439.0 2918.0
 3.0 2.6 0.4 854.0 2616.0
 4.0 3.5 0.5 4089.0 3524.0
 3.0 3.1 0.1 5433.0 218.0
 4.0 4.0 0.0 1268.0 3481.0
 3.0 4.2 1.2 3014.0 1.0
 5.0 4.2 0.8 978.0 1199.0
 4.0 3.9 0.1 929.0 1663.0
 1.0 2.2 1.2 1793.0 173.0
 4.0 2.8 1.2 268.0 2411.0
 5.0 4.4 0.6 1632.0 3089.0
 1.0 3.6 2.6 3389.0 2763.0
 4.0 3.8 0.2 1156.0 357.0
 2.0 3.0 1.0 5367.0 2540.0
 3.0 3.9 0.9 33.0 2922.0
 2.0 3.7 1.7 3675.0 3129.0
 5.0 3.7 1.3 5844.0 2968.0
 3.0 2.4 0.6 4277.0 315.0
 4.0 3.7 0.3 4277.0 3256.0
 5.0 4.3 0.7 2960.0 3897.0
 5.0 4.0 1.0 5015.0 1238.0
 4.0 3.8 0.2 1000.0 2949.0
 5.0 4.2 0.8 1949.0 541.0
 4.0 4.2 0.2 2020.0 969.0
 5.0 4.5 0.5 1206.0 750.0
 4.0 3.4 0.6 4849.0 3033.0
 4.0 4.4 0.4 4482.0 593.0
 4.0 4.1 0.1 4867.0 162.0
 3.0 3.5 0.5 2453.0 635.0
 5.0 4.0 1.0 5035.0 1288.0
 5.0 4.4 0.6 5726.0 1136.0
 5.0 4.5 0.5 5311.0 1204.0
 3.0 3.5 0.5 3280.0 2125.0
 5.0 3.7 1.3 4299.0 2763.0
 3.0 3.5 0.5 3309.0 1747.0
 4.0 4.1 0.1 392.0 1449.0
 3.0 3.4 0.4 3017.0 848.0
 2.0 3.6 1.6 2043.0 2987.0
 3.0 3.3 0.3 1449.0 3427.0
 4.0 3.9 0.1 4517.0 1594.0
 4.0 3.6 0.4 4816.0 1569.0
 1.0 3.6 2.6 4592.0 2529.0
 4.0 4.1 0.1 5600.0 909.0
 3.0 3.1 0.1 5840.0 451.0
 4.0 4.0 0.0 5689.0 2966.0
 5.0 4.2 0.8 302.0 1288.0
 3.0 2.0 1.0 4058.0 2412.0
 4.0 3.9 0.1 474.0 714.0
 3.0 3.6 0.6 1799.0 3183.0
 3.0 3.1 0.1 2501.0 3623.0
 5.0 4.2 0.8 3864.0 1953.0
 3.0 3.4 0.4 1779.0 2490.0
 3.0 3.5 0.5 4274.0 708.0
 3.0 3.3 0.3 4490.0 1932.0
 5.0 4.0 1.0 1733.0 3521.0
 3.0 3.8 0.8 3841.0 1275.0
 3.0 2.8 0.2 2251.0 512.0
 1.0 3.7 2.7 2315.0 3153.0
 5.0 4.4 0.6 36.0 593.0
 4.0 4.0 0.0 955.0 1411.0
 5.0 3.9 1.1 1343.0 1968.0
 1.0 2.9 1.9 5605.0 3.0
 4.0 3.9 0.1 5482.0 508.0
 5.0 4.2 0.8 4169.0 942.0
 3.0 3.6 0.6 2496.0 592.0
 3.0 3.9 0.9 1279.0 595.0
 5.0 3.9 1.1 1145.0 480.0
 4.0 4.0 0.0 4085.0 1257.0
 2.0 3.2 1.2 2205.0 3033.0
 3.0 2.6 0.4 4849.0 2733.0
 4.0 4.1 0.1 1264.0 162.0
 2.0 3.2 1.2 5797.0 329.0
 3.0 3.4 0.4 877.0 339.0
 5.0 4.2 0.8 2555.0 541.0
 4.0 3.1 0.9 970.0 1422.0
 4.0 2.1 1.9 2164.0 1973.0
 4.0 4.5 0.5 2508.0 260.0
 4.0 3.4 0.6 1753.0 3625.0
 3.0 3.7 0.7 5643.0 1029.0
 4.0 4.3 0.3 2069.0 3730.0
 4.0 3.7 0.3 5345.0 2065.0
 5.0 4.4 0.6 3380.0 260.0
 3.0 3.7 0.7 4666.0 2987.0
 4.0 3.3 0.7 355.0 700.0
 4.0 3.1 0.9 815.0 2605.0
 4.0 4.3 0.3 2267.0 1284.0
 4.0 3.9 0.1 4947.0 1179.0
 2.0 4.1 2.1 4897.0 599.0
 3.0 2.5 0.5 1473.0 153.0
 3.0 3.3 0.3 3678.0 3755.0
 5.0 3.6 1.4 4789.0 2671.0
 4.0 3.8 0.2 2881.0 3793.0
 3.0 3.0 0.0 1050.0 3752.0
 3.0 3.2 0.2 2419.0 1385.0
 4.0 3.7 0.3 175.0 2291.0
 2.0 4.0 2.0 5959.0 2599.0
 5.0 3.5 1.5 278.0 3928.0
 4.0 3.5 0.5 3608.0 597.0
 5.0 4.2 0.8 3011.0 1288.0
 4.0 4.3 0.3 235.0 3462.0
 2.0 2.5 0.5 3113.0 612.0
 2.0 2.9 0.9 2079.0 1717.0
 4.0 3.8 0.2 1087.0 1680.0
 5.0 3.6 1.4 4041.0 1527.0
 4.0 3.3 0.7 4786.0 1597.0
 5.0 3.5 1.5 2575.0 2490.0
 3.0 3.5 0.5 2323.0 1476.0
 4.0 3.5 0.5 482.0 1476.0
 4.0 3.9 0.1 1577.0 2355.0
 4.0 4.4 0.4 929.0 1221.0
 3.0 3.6 0.6 1851.0 3948.0
 2.0 3.7 1.7 2015.0 69.0
 5.0 3.8 1.2 230.0 3100.0
 3.0 2.3 0.7 858.0 1126.0
 4.0 3.9 0.1 2508.0 2236.0
 3.0 3.9 0.9 4268.0 1625.0
 2.0 3.4 1.4 2010.0 861.0
 4.0 4.3 0.3 3126.0 608.0
 5.0 4.2 0.8 2026.0 909.0
 3.0 3.6 0.6 910.0 2870.0
 5.0 3.7 1.3 204.0 1994.0
 2.0 4.0 2.0 1962.0 2791.0
 5.0 3.8 1.2 195.0 16.0
 3.0 4.2 1.2 1052.0 1944.0
 5.0 4.3 0.7 4888.0 1254.0
 4.0 4.0 0.0 5108.0 3067.0
 3.0 2.5 0.5 4478.0 153.0
 3.0 3.3 0.3 740.0 3515.0
 5.0 4.0 1.0 5734.0 3006.0
 4.0 3.6 0.4 1650.0 2174.0
 5.0 3.4 1.6 3208.0 2134.0
 5.0 3.2 1.8 1068.0 2541.0
 2.0 3.0 1.0 4928.0 1409.0
 2.0 3.5 1.5 2264.0 266.0
 2.0 3.8 1.8 3961.0 2366.0
 4.0 3.9 0.1 3848.0 3836.0
 4.0 3.6 0.4 2573.0 1183.0
 5.0 3.6 1.4 5989.0 3555.0
 5.0 3.8 1.2 3045.0 1179.0
 3.0 4.0 1.0 4170.0 1960.0
 3.0 2.5 0.5 2507.0 3394.0
 5.0 3.7 1.3 1507.0 2987.0
 4.0 4.0 0.0 3701.0 2966.0
 2.0 3.9 1.9 1683.0 1374.0
 5.0 4.1 0.9 139.0 1288.0
 5.0 3.7 1.3 2055.0 1345.0
 5.0 4.4 0.6 271.0 2762.0
 5.0 4.2 0.8 1917.0 2959.0
 5.0 3.7 1.3 4867.0 671.0
 4.0 3.9 0.1 2928.0 1649.0
 2.0 2.7 0.7 3507.0 248.0
 4.0 4.1 0.1 3223.0 2908.0
 4.0 3.3 0.7 1001.0 1569.0
 5.0 3.5 1.5 93.0 2193.0
 3.0 2.4 0.6 1556.0 2042.0
 3.0 3.2 0.2 4621.0 1366.0
 5.0 4.2 0.8 4318.0 1201.0
 5.0 4.4 0.6 208.0 1250.0
 5.0 3.9 1.1 5914.0 866.0
 3.0 3.8 0.8 888.0 597.0
 4.0 3.8 0.2 2599.0 3576.0
 1.0 3.0 2.0 3736.0 1888.0
 4.0 3.2 0.8 736.0 3513.0
 4.0 3.9 0.1 3576.0 480.0
 3.0 4.1 1.1 5432.0 58.0
 5.0 3.8 1.2 1665.0 1580.0
 3.0 3.0 0.0 5643.0 3534.0
 4.0 3.7 0.3 873.0 3936.0
 5.0 4.5 0.5 2281.0 912.0
 5.0 4.3 0.7 4238.0 1234.0
 5.0 3.7 1.3 4819.0 1994.0
 1.0 3.8 2.8 5472.0 3361.0
 5.0 3.7 1.3 301.0 1729.0
 3.0 2.8 0.2 3362.0 3326.0
 5.0 3.3 1.7 4977.0 2454.0
 3.0 3.8 0.8 3193.0 2333.0
 3.0 3.1 0.1 1360.0 2688.0
 5.0 3.0 2.0 1149.0 2723.0
 4.0 4.2 0.2 245.0 1283.0
 3.0 3.9 0.9 4954.0 11.0
 5.0 4.4 0.6 3836.0 2028.0
 2.0 3.6 1.6 4472.0 934.0
 1.0 3.6 2.6 5896.0 2880.0
 5.0 4.6 0.4 1941.0 260.0
 4.0 3.8 0.2 5569.0 3448.0
 4.0 3.1 0.9 1980.0 3528.0
 5.0 4.0 1.0 5795.0 1270.0
 4.0 3.9 0.1 4932.0 1682.0
 5.0 3.7 1.3 2526.0 2321.0
 4.0 4.0 0.0 883.0 111.0
 1.0 3.6 2.6 608.0 25.0
 4.0 3.1 0.9 4204.0 653.0
 3.0 3.4 0.4 4928.0 391.0
 5.0 4.0 1.0 4238.0 2947.0
 5.0 3.9 1.1 4121.0 2797.0
 4.0 3.7 0.3 1017.0 1286.0
 2.0 2.6 0.6 3312.0 208.0
 3.0 3.4 0.4 4007.0 2683.0
 5.0 3.8 1.2 3729.0 2890.0
 4.0 3.0 1.0 5412.0 2447.0
 5.0 3.0 2.0 4028.0 370.0
 3.0 3.2 0.2 2120.0 2672.0
 3.0 3.3 0.3 3425.0 1573.0
 4.0 3.8 0.2 2102.0 2795.0
 4.0 3.1 0.9 3772.0 344.0
 3.0 3.5 0.5 3675.0 2273.0
 2.0 3.0 1.0 1776.0 1911.0
 5.0 4.1 0.9 3227.0 2908.0
 5.0 4.4 0.6 3586.0 919.0
 2.0 2.5 0.5 1941.0 485.0
 5.0 4.3 0.7 3771.0 1214.0
 4.0 4.1 0.1 436.0 589.0
 4.0 4.0 0.0 1626.0 1060.0
 4.0 3.8 0.2 1800.0 441.0
 2.0 2.5 0.5 3227.0 208.0
 3.0 3.0 0.0 2860.0 2956.0
 5.0 4.2 0.8 3139.0 3012.0
 3.0 2.6 0.4 1317.0 3146.0
 4.0 2.9 1.1 302.0 1717.0
 5.0 3.3 1.7 5550.0 1385.0
 3.0 2.9 0.1 4124.0 532.0
 3.0 2.2 0.8 1687.0 3313.0
 2.0 3.7 1.7 1390.0 1081.0
 2.0 2.9 0.9 1059.0 3.0
 4.0 3.7 0.3 438.0 1032.0
 3.0 3.5 0.5 2205.0 2985.0
 3.0 4.1 1.1 1843.0 3578.0
 3.0 3.4 0.4 1741.0 112.0
 4.0 3.3 0.7 3536.0 2541.0
 2.0 3.6 1.6 264.0 2001.0
 2.0 2.9 0.9 3067.0 2787.0
 4.0 3.8 0.2 1920.0 3844.0
 3.0 2.7 0.3 5780.0 725.0
 4.0 4.1 0.1 319.0 1307.0
 5.0 4.4 0.6 3096.0 1196.0
 4.0 3.9 0.1 5831.0 2183.0
 5.0 4.4 0.6 2159.0 1260.0
 4.0 2.5 1.5 1599.0 782.0
 2.0 1.9 0.1 710.0 71.0
 5.0 3.8 1.2 944.0 2333.0
 5.0 4.3 0.7 1542.0 1203.0
 4.0 4.1 0.1 1937.0 3814.0
 3.0 3.0 0.0 278.0 2710.0
 5.0 4.1 0.9 699.0 3006.0
 3.0 3.5 0.5 2796.0 1441.0
 4.0 4.1 0.1 1904.0 1266.0
 5.0 4.0 1.0 3754.0 1362.0
 4.0 4.0 0.0 4150.0 1923.0
 3.0 3.4 0.4 1276.0 57.0
 3.0 3.5 0.5 6036.0 1794.0
 4.0 4.2 0.2 3512.0 2959.0
 5.0 3.2 1.8 850.0 2362.0
 4.0 3.7 0.3 580.0 62.0
 5.0 4.3 0.7 1447.0 1224.0
 1.0 3.6 2.6 5016.0 262.0
 4.0 3.4 0.6 6002.0 144.0
 4.0 2.6 1.4 3095.0 1453.0
 3.0 3.4 0.4 3004.0 663.0
 3.0 3.5 0.5 8.0 2278.0
 5.0 3.1 1.9 1983.0 2135.0
 3.0 4.0 1.0 5950.0 223.0
 4.0 3.0 1.0 3163.0 2822.0
 3.0 3.7 0.7 4007.0 349.0
 4.0 4.3 0.3 5638.0 110.0
 4.0 3.8 0.2 117.0 2288.0
 3.0 4.3 1.3 2927.0 930.0
 5.0 4.3 0.7 4666.0 1208.0
 5.0 4.4 0.6 2030.0 608.0
 3.0 3.8 0.8 5209.0 2580.0
 3.0 3.7 0.7 2962.0 901.0
 3.0 3.7 0.7 4459.0 441.0
 3.0 3.7 0.7 777.0 2403.0
 4.0 3.8 0.2 3167.0 3044.0
 5.0 4.1 0.9 5924.0 1387.0
 4.0 3.6 0.4 5964.0 1967.0
 5.0 3.7 1.3 4505.0 62.0
 2.0 2.7 0.7 2807.0 370.0
 4.0 4.1 0.1 774.0 1210.0
 5.0 3.8 1.2 2063.0 588.0
 4.0 3.4 0.6 1246.0 2046.0
 2.0 3.5 1.5 5497.0 1376.0
 2.0 3.5 1.5 5558.0 1032.0
 4.0 3.8 0.2 4722.0 1188.0
 4.0 3.9 0.1 3489.0 3039.0
 2.0 2.9 0.9 4203.0 998.0
 4.0 3.1 0.9 2583.0 2613.0
 4.0 4.0 0.0 2223.0 1394.0
 5.0 4.4 0.6 5538.0 1284.0
 3.0 3.9 0.9 1833.0 3271.0
 3.0 2.9 0.1 1571.0 2752.0
 1.0 1.7 0.7 1088.0 2974.0
 4.0 3.0 1.0 5428.0 804.0
 4.0 3.7 0.3 4939.0 2852.0
 2.0 3.2 1.2 311.0 1544.0
 5.0 4.2 0.8 1712.0 1089.0
 5.0 4.6 0.4 3576.0 858.0
 2.0 2.5 0.5 302.0 1665.0
 5.0 4.4 0.6 3450.0 110.0
 3.0 3.4 0.4 5759.0 1268.0
 4.0 3.6 0.4 2909.0 165.0
 5.0 4.4 0.6 159.0 2762.0
 4.0 3.8 0.2 4952.0 1639.0
 4.0 3.0 1.0 5834.0 1513.0
 3.0 3.6 0.6 6033.0 2763.0
 2.0 2.8 0.8 1851.0 379.0
 4.0 3.3 0.7 2116.0 3259.0
 1.0 1.4 0.4 3026.0 3042.0
 4.0 3.6 0.4 1958.0 2763.0
 5.0 3.4 1.6 5709.0 368.0
 3.0 3.5 0.5 2643.0 253.0
 4.0 3.1 0.9 4977.0 24.0
 4.0 3.1 0.9 4950.0 1658.0
 4.0 3.9 0.1 2060.0 590.0
 3.0 4.1 1.1 1449.0 308.0
 2.0 1.8 0.2 1060.0 546.0
 5.0 4.6 0.4 1315.0 858.0
 3.0 4.1 1.1 3824.0 3783.0
 5.0 3.7 1.3 895.0 2987.0
 2.0 2.2 0.2 4981.0 2906.0
 5.0 4.0 1.0 5878.0 1834.0
 3.0 3.4 0.4 721.0 3513.0
 3.0 3.6 0.6 3349.0 3418.0
 4.0 3.6 0.4 3603.0 2707.0
 5.0 4.0 1.0 33.0 2268.0
 5.0 4.1 0.9 5394.0 2966.0
 5.0 3.7 1.3 4388.0 2763.0
 4.0 4.4 0.4 4557.0 1247.0
 4.0 3.4 0.6 2131.0 3186.0
 3.0 3.8 0.8 5032.0 441.0
 5.0 4.0 1.0 630.0 920.0
 3.0 3.6 0.6 5352.0 2423.0
 4.0 3.7 0.3 425.0 2987.0
 3.0 3.7 0.7 1273.0 1393.0
 2.0 2.5 0.5 1733.0 1779.0
 4.0 3.6 0.4 5758.0 1127.0
 4.0 3.8 0.2 5342.0 1721.0
 2.0 3.9 1.9 5687.0 1275.0
 3.0 4.1 1.1 5119.0 1294.0
 4.0 4.2 0.2 2756.0 1288.0
 4.0 3.9 0.1 1974.0 265.0
 4.0 3.6 0.4 3024.0 648.0
 4.0 2.6 1.4 913.0 3438.0
 3.0 3.8 0.8 3110.0 3267.0
 4.0 3.7 0.3 767.0 2391.0
 3.0 3.7 0.7 5074.0 3267.0
 1.0 3.0 2.0 1019.0 1191.0
 3.0 3.8 0.8 5682.0 1994.0
 4.0 3.4 0.6 1741.0 2287.0
 5.0 3.9 1.1 2970.0 588.0
 3.0 3.0 0.0 5042.0 1391.0
 4.0 3.6 0.4 403.0 1380.0
 4.0 3.9 0.1 990.0 11.0
 4.0 3.6 0.4 4161.0 480.0
 5.0 4.3 0.7 2231.0 910.0
 5.0 3.1 1.9 3391.0 1404.0
 3.0 3.5 0.5 1221.0 1573.0
 5.0 4.2 0.8 5279.0 2997.0
 2.0 3.3 1.3 166.0 1569.0
 3.0 4.0 1.0 631.0 3363.0
 4.0 3.5 0.5 5747.0 380.0
 3.0 4.3 1.3 1335.0 2762.0
 5.0 3.8 1.2 520.0 1982.0
 4.0 4.3 0.3 4223.0 899.0
 3.0 4.3 1.3 1837.0 1197.0
 4.0 4.3 0.3 2849.0 1197.0
 5.0 4.5 0.5 2872.0 260.0
 5.0 3.8 1.2 1303.0 2968.0
 4.0 3.3 0.7 678.0 3270.0
 5.0 4.3 0.7 620.0 1234.0
 4.0 4.1 0.1 165.0 3735.0
 4.0 3.1 0.9 4961.0 2672.0
 5.0 4.3 0.7 5630.0 1247.0
 3.0 3.1 0.1 5504.0 1917.0
 5.0 3.2 1.8 4354.0 1334.0
 3.0 2.9 0.1 214.0 3247.0
 3.0 4.2 1.2 6016.0 1214.0
 4.0 3.8 0.2 3254.0 2302.0
 4.0 3.8 0.2 4169.0 3175.0
 4.0 2.9 1.1 4897.0 2513.0
 5.0 4.3 0.7 3248.0 2804.0
 4.0 3.9 0.1 5585.0 3499.0
 4.0 3.7 0.3 1125.0 597.0
 5.0 3.2 1.8 3144.0 3798.0
 5.0 3.7 1.3 4079.0 671.0
 4.0 4.0 0.0 342.0 32.0
 1.0 1.7 0.7 422.0 3593.0
 3.0 3.3 0.3 1769.0 2683.0
 3.0 4.3 1.3 1266.0 3683.0
 5.0 4.2 0.8 5550.0 457.0
 3.0 3.0 0.0 1944.0 585.0
 3.0 3.4 0.4 5627.0 1799.0
 4.0 4.0 0.0 5752.0 265.0
 4.0 4.1 0.1 3912.0 1240.0
 5.0 3.8 1.2 4562.0 11.0
 5.0 4.2 0.8 5364.0 2396.0
 4.0 3.5 0.5 2148.0 2167.0
 3.0 3.2 0.2 2909.0 3698.0
 5.0 4.1 0.9 4291.0 2194.0
 4.0 4.2 0.2 4981.0 1449.0
 3.0 3.3 0.3 2860.0 86.0
 3.0 2.7 0.3 4084.0 1609.0
 4.0 2.9 1.1 517.0 1377.0
 4.0 3.6 0.4 5770.0 2348.0
 4.0 4.2 0.2 1717.0 1293.0
 5.0 4.5 0.5 1094.0 2762.0
 1.0 1.3 0.3 4823.0 1599.0
 3.0 4.2 1.2 3305.0 1719.0
 3.0 3.6 0.6 5355.0 2366.0
 2.0 2.8 0.8 1943.0 2794.0
 5.0 4.6 0.4 1112.0 50.0
 1.0 2.8 1.8 4078.0 2735.0
 2.0 3.1 1.1 5480.0 1735.0
 2.0 3.5 1.5 3727.0 2423.0
 3.0 3.9 0.9 3825.0 1270.0
 5.0 4.1 0.9 1352.0 1245.0
 3.0 4.0 1.0 2345.0 3362.0
 1.0 3.7 2.7 2796.0 1012.0
 5.0 4.4 0.6 3925.0 2028.0
 5.0 3.2 1.8 2088.0 3807.0
 2.0 3.6 1.6 1087.0 3527.0
 3.0 2.9 0.1 4089.0 2369.0
 1.0 3.4 2.4 1059.0 2455.0
 4.0 3.7 0.3 3462.0 2144.0
 4.0 3.9 0.1 314.0 3396.0
 3.0 3.8 0.8 646.0 2921.0
 4.0 2.8 1.2 1641.0 2722.0
 4.0 4.4 0.4 1472.0 1221.0
 4.0 2.8 1.2 3756.0 410.0
 5.0 3.4 1.6 2196.0 1093.0
 4.0 4.3 0.3 3607.0 1278.0
 3.0 3.4 0.4 2192.0 2734.0
 4.0 4.5 0.5 4705.0 904.0
 3.0 3.6 0.6 230.0 3358.0
 3.0 2.9 0.1 2507.0 3886.0
 4.0 3.8 0.2 2728.0 480.0
 3.0 3.1 0.1 663.0 1876.0
 4.0 3.7 0.3 4611.0 342.0
 2.0 3.0 1.0 150.0 2710.0
 4.0 3.3 0.7 5558.0 3638.0
 4.0 3.9 0.1 1100.0 1261.0
 4.0 3.4 0.6 729.0 500.0
 5.0 4.3 0.7 4391.0 2329.0
 2.0 4.0 2.0 3363.0 3408.0
 5.0 4.0 1.0 4737.0 1090.0
 5.0 3.2 1.8 5762.0 2297.0
 3.0 3.3 0.3 1939.0 2110.0
 5.0 3.9 1.1 4041.0 364.0
 3.0 3.4 0.4 429.0 1129.0
 3.0 3.6 0.6 1605.0 3358.0
 3.0 3.5 0.5 5434.0 1747.0
 1.0 2.0 1.0 601.0 737.0
 5.0 4.0 1.0 5767.0 1270.0
 3.0 3.7 0.7 5615.0 1187.0
 4.0 3.4 0.6 549.0 3466.0
 1.0 3.4 2.4 4493.0 3718.0
 4.0 4.0 0.0 4900.0 1210.0
 2.0 2.2 0.2 2620.0 2720.0
 5.0 4.1 0.9 3292.0 3341.0
 3.0 3.5 0.5 338.0 2112.0
 4.0 4.2 0.2 202.0 1304.0
 2.0 3.8 1.8 5472.0 3039.0
 3.0 4.5 1.5 4958.0 750.0
 2.0 2.9 0.9 2109.0 1007.0
 3.0 4.1 1.1 4687.0 1258.0
 4.0 3.9 0.1 4887.0 1956.0
 5.0 4.4 0.6 4107.0 541.0
 3.0 3.8 0.8 5268.0 440.0
 1.0 2.7 1.7 245.0 2367.0
 3.0 3.5 0.5 2753.0 3533.0
 4.0 3.6 0.4 802.0 2301.0
 5.0 4.2 0.8 5096.0 1230.0
 3.0 3.0 0.0 1004.0 1586.0
 3.0 3.0 0.0 1015.0 2524.0
 4.0 4.1 0.1 2589.0 778.0
 4.0 4.1 0.1 4810.0 1036.0
 5.0 4.2 0.8 2478.0 2132.0
 4.0 3.4 0.6 2110.0 3740.0
 5.0 4.1 0.9 1088.0 1090.0
 3.0 3.8 0.8 1883.0 838.0
 4.0 4.0 0.0 2301.0 1249.0
 4.0 3.1 0.9 6000.0 2826.0
 3.0 3.2 0.2 2484.0 2688.0
 4.0 2.7 1.3 3365.0 1779.0
 2.0 2.9 0.9 4218.0 2369.0
 2.0 3.9 1.9 2092.0 3061.0
 1.0 2.5 1.5 5208.0 3354.0
 3.0 3.6 0.6 5262.0 1081.0
 4.0 4.3 0.3 4984.0 3090.0
 4.0 4.2 0.2 264.0 1294.0
 5.0 4.4 0.6 3391.0 3134.0
 5.0 3.9 1.1 2758.0 1265.0
 4.0 3.6 0.4 4591.0 2394.0
 4.0 3.1 0.9 4788.0 2780.0
 5.0 3.2 1.8 3677.0 3249.0
 3.0 3.6 0.6 5394.0 1376.0
 1.0 2.0 1.0 1370.0 2412.0
 4.0 4.4 0.4 1299.0 1221.0
 4.0 4.3 0.3 390.0 1228.0
 4.0 3.2 0.8 4569.0 736.0
 4.0 3.4 0.6 2504.0 543.0
 3.0 4.0 1.0 889.0 1292.0
 4.0 2.8 1.2 1764.0 387.0
 3.0 3.6 0.6 5880.0 1407.0
 3.0 3.1 0.1 1589.0 3409.0
 5.0 4.0 1.0 5622.0 800.0
 3.0 3.2 0.2 3464.0 2975.0
 3.0 4.1 1.1 4472.0 1954.0
 3.0 3.3 0.3 3641.0 2712.0
 5.0 4.7 0.3 4888.0 669.0
 3.0 3.7 0.7 1530.0 3703.0
 3.0 3.7 0.7 2288.0 3556.0
 4.0 2.1 1.9 1803.0 2412.0
 4.0 3.4 0.6 3778.0 1620.0
 3.0 3.3 0.3 429.0 1711.0
 4.0 4.1 0.1 3224.0 1245.0
 1.0 3.9 2.9 3843.0 232.0
 4.0 3.4 0.6 4258.0 2001.0
 3.0 2.8 0.2 5881.0 2629.0
 5.0 3.8 1.2 1420.0 1732.0
 4.0 3.4 0.6 5954.0 1441.0
 4.0 3.3 0.7 4251.0 2100.0
 3.0 3.2 0.2 5140.0 3525.0
 4.0 4.0 0.0 499.0 3408.0
 2.0 1.9 0.1 560.0 2368.0
 3.0 3.9 0.9 2860.0 1210.0
 3.0 3.8 0.8 467.0 1721.0
 3.0 3.8 0.8 3648.0 1127.0
 4.0 3.7 0.3 1939.0 3386.0
 4.0 3.9 0.1 2334.0 480.0
 2.0 2.8 0.8 4592.0 3254.0
 4.0 2.6 1.4 4725.0 435.0
 2.0 3.0 1.0 876.0 2699.0
 4.0 3.8 0.2 1340.0 2529.0
 3.0 3.3 0.3 4285.0 434.0
 4.0 4.0 0.0 2667.0 2289.0
 4.0 3.2 0.8 3067.0 145.0
 1.0 2.1 1.1 467.0 2338.0
 4.0 3.7 0.3 1954.0 348.0
 4.0 4.0 0.0 2018.0 1103.0
 5.0 3.9 1.1 4708.0 2890.0
 4.0 4.1 0.1 3769.0 1200.0
 4.0 3.4 0.6 2812.0 3740.0
 4.0 3.9 0.1 5787.0 1270.0
 5.0 3.6 1.4 2896.0 104.0
 5.0 4.4 0.6 1077.0 608.0
 5.0 4.0 1.0 3976.0 2739.0
 3.0 3.1 0.1 5501.0 2710.0
 4.0 3.3 0.7 828.0 3784.0
 3.0 3.1 0.1 736.0 2881.0
 5.0 3.5 1.5 1591.0 1092.0
