real pred err   user   film
 2.0 0.0 0.0 4312.0 88.0
 4.0 0.0 0.0 2080.0 1210.0
 2.0 0.0 0.0 2129.0 3951.0
 2.0 0.0 0.0 386.0 3755.0
 5.0 0.0 0.0 4798.0 3755.0
 4.0 0.0 0.0 1068.0 1605.0
 3.0 0.0 0.0 3650.0 288.0
 3.0 0.0 0.0 2389.0 3037.0
 3.0 0.0 0.0 1920.0 3461.0
 3.0 0.0 0.0 1291.0 3949.0
 1.0 0.0 0.0 2748.0 783.0
 3.0 0.0 0.0 1778.0 782.0
 4.0 0.0 0.0 934.0 141.0
 3.0 0.0 0.0 3453.0 2476.0
 2.0 0.0 0.0 242.0 2115.0
 4.0 0.0 0.0 549.0 2301.0
 3.0 0.0 0.0 5220.0 190.0
 3.0 0.0 0.0 3401.0 1395.0
 4.0 0.0 0.0 5345.0 597.0
 5.0 0.0 0.0 5046.0 3114.0
 4.0 0.0 0.0 749.0 3785.0
 3.0 0.0 0.0 4126.0 2006.0
 4.0 0.0 0.0 670.0 111.0
 5.0 0.0 0.0 1051.0 1259.0
 1.0 0.0 0.0 5268.0 1453.0
 4.0 0.0 0.0 6013.0 3606.0
 4.0 0.0 0.0 464.0 1537.0
 4.0 0.0 0.0 3823.0 755.0
 4.0 0.0 0.0 661.0 3627.0
 4.0 0.0 0.0 4178.0 351.0
 4.0 0.0 0.0 3081.0 3812.0
 3.0 0.0 0.0 4447.0 2145.0
 5.0 0.0 0.0 4748.0 1307.0
 4.0 0.0 0.0 4728.0 589.0
 3.0 0.0 0.0 4725.0 1961.0
 4.0 0.0 0.0 3907.0 2858.0
 4.0 0.0 0.0 425.0 2291.0
 4.0 0.0 0.0 3822.0 2324.0
 5.0 0.0 0.0 5726.0 1954.0
 3.0 0.0 0.0 5954.0 1947.0
 2.0 0.0 0.0 1380.0 2352.0
 3.0 0.0 0.0 3108.0 1136.0
 5.0 0.0 0.0 223.0 542.0
 4.0 0.0 0.0 4647.0 3152.0
 3.0 0.0 0.0 319.0 1092.0
 5.0 0.0 0.0 4277.0 1214.0
 4.0 0.0 0.0 4798.0 2393.0
 5.0 0.0 0.0 2629.0 2288.0
 4.0 0.0 0.0 689.0 380.0
 5.0 0.0 0.0 3718.0 3152.0
 2.0 0.0 0.0 3493.0 2532.0
 5.0 0.0 0.0 3327.0 1215.0
 1.0 0.0 0.0 136.0 327.0
 3.0 0.0 0.0 4404.0 3272.0
 5.0 0.0 0.0 4103.0 1104.0
 3.0 0.0 0.0 2223.0 2616.0
 4.0 0.0 0.0 4214.0 2262.0
 4.0 0.0 0.0 5889.0 1278.0
 5.0 0.0 0.0 4347.0 288.0
 5.0 0.0 0.0 4065.0 589.0
 3.0 0.0 0.0 411.0 3608.0
 4.0 0.0 0.0 4205.0 2746.0
 4.0 0.0 0.0 3681.0 10.0
 5.0 0.0 0.0 3177.0 1028.0
 4.0 0.0 0.0 3577.0 1479.0
 3.0 0.0 0.0 2931.0 2291.0
 3.0 0.0 0.0 193.0 265.0
 3.0 0.0 0.0 5637.0 19.0
 5.0 0.0 0.0 928.0 2323.0
 3.0 0.0 0.0 504.0 3534.0
 1.0 0.0 0.0 1941.0 880.0
 4.0 0.0 0.0 1364.0 2635.0
 1.0 0.0 0.0 4766.0 3183.0
 5.0 0.0 0.0 1836.0 1214.0
 3.0 0.0 0.0 3618.0 509.0
 4.0 0.0 0.0 3585.0 3196.0
 3.0 0.0 0.0 5458.0 3555.0
 3.0 0.0 0.0 1753.0 3256.0
 4.0 0.0 0.0 629.0 1907.0
 4.0 0.0 0.0 1903.0 1393.0
 2.0 0.0 0.0 5543.0 1033.0
 2.0 0.0 0.0 4053.0 673.0
 2.0 0.0 0.0 2946.0 3431.0
 5.0 0.0 0.0 3507.0 2692.0
 5.0 0.0 0.0 1179.0 1233.0
 4.0 0.0 0.0 2552.0 1441.0
 4.0 0.0 0.0 5595.0 2987.0
 3.0 0.0 0.0 411.0 249.0
 3.0 0.0 0.0 5140.0 1186.0
 3.0 0.0 0.0 5504.0 3401.0
 5.0 0.0 0.0 1995.0 514.0
 2.0 0.0 0.0 1395.0 420.0
 4.0 0.0 0.0 2071.0 590.0
 5.0 0.0 0.0 192.0 1302.0
 5.0 0.0 0.0 496.0 1376.0
 4.0 0.0 0.0 4254.0 3608.0
 5.0 0.0 0.0 2537.0 1307.0
 4.0 0.0 0.0 1498.0 1213.0
 4.0 0.0 0.0 622.0 318.0
 4.0 0.0 0.0 169.0 1214.0
 4.0 0.0 0.0 2857.0 2707.0
 4.0 0.0 0.0 4418.0 3911.0
 4.0 0.0 0.0 2237.0 11.0
 4.0 0.0 0.0 329.0 921.0
 3.0 0.0 0.0 424.0 1987.0
 3.0 0.0 0.0 4709.0 1674.0
 5.0 0.0 0.0 3139.0 1217.0
 5.0 0.0 0.0 4586.0 2395.0
 4.0 0.0 0.0 5845.0 2841.0
 4.0 0.0 0.0 302.0 480.0
 4.0 0.0 0.0 3754.0 1161.0
 4.0 0.0 0.0 3359.0 1184.0
 4.0 0.0 0.0 2248.0 111.0
 4.0 0.0 0.0 2105.0 902.0
 3.0 0.0 0.0 5077.0 3578.0
 4.0 0.0 0.0 1324.0 903.0
 4.0 0.0 0.0 3079.0 3418.0
 3.0 0.0 0.0 1463.0 2688.0
 4.0 0.0 0.0 235.0 2987.0
 3.0 0.0 0.0 656.0 1196.0
 2.0 0.0 0.0 1358.0 3175.0
 1.0 0.0 0.0 2015.0 102.0
 4.0 0.0 0.0 5831.0 3429.0
 2.0 0.0 0.0 245.0 2990.0
 5.0 0.0 0.0 4724.0 2324.0
 4.0 0.0 0.0 4016.0 3546.0
 3.0 0.0 0.0 4266.0 169.0
 5.0 0.0 0.0 3594.0 1291.0
 3.0 0.0 0.0 2878.0 3639.0
 5.0 0.0 0.0 3894.0 1278.0
 3.0 0.0 0.0 3735.0 1171.0
 2.0 0.0 0.0 3163.0 2404.0
 5.0 0.0 0.0 5626.0 2476.0
 4.0 0.0 0.0 3516.0 3483.0
 1.0 0.0 0.0 2889.0 1263.0
 3.0 0.0 0.0 3853.0 2402.0
 3.0 0.0 0.0 5347.0 1387.0
 4.0 0.0 0.0 2340.0 2872.0
 2.0 0.0 0.0 4329.0 442.0
 5.0 0.0 0.0 3418.0 1282.0
 5.0 0.0 0.0 2909.0 1580.0
 4.0 0.0 0.0 1759.0 1883.0
 3.0 0.0 0.0 2172.0 318.0
 3.0 0.0 0.0 1779.0 2385.0
 5.0 0.0 0.0 3844.0 1969.0
 4.0 0.0 0.0 291.0 3068.0
 2.0 0.0 0.0 5535.0 1022.0
 3.0 0.0 0.0 4779.0 260.0
 4.0 0.0 0.0 193.0 318.0
 2.0 0.0 0.0 3519.0 3690.0
 2.0 0.0 0.0 726.0 2380.0
 4.0 0.0 0.0 3529.0 1608.0
 3.0 0.0 0.0 1586.0 2951.0
 3.0 0.0 0.0 5636.0 454.0
 4.0 0.0 0.0 4022.0 1345.0
 4.0 0.0 0.0 5182.0 3471.0
 2.0 0.0 0.0 2376.0 455.0
 5.0 0.0 0.0 1086.0 296.0
 4.0 0.0 0.0 4901.0 1962.0
 1.0 0.0 0.0 261.0 3168.0
 5.0 0.0 0.0 1348.0 2863.0
 2.0 0.0 0.0 3504.0 2581.0
 4.0 0.0 0.0 4310.0 260.0
 4.0 0.0 0.0 872.0 3702.0
 3.0 0.0 0.0 2785.0 1292.0
 5.0 0.0 0.0 958.0 1233.0
 4.0 0.0 0.0 390.0 593.0
 3.0 0.0 0.0 5306.0 1689.0
 3.0 0.0 0.0 2909.0 1153.0
 4.0 0.0 0.0 524.0 3925.0
 4.0 0.0 0.0 4041.0 593.0
 5.0 0.0 0.0 3560.0 920.0
 2.0 0.0 0.0 1120.0 3412.0
 4.0 0.0 0.0 2877.0 1203.0
 3.0 0.0 0.0 656.0 1214.0
 4.0 0.0 0.0 1172.0 2890.0
 4.0 0.0 0.0 2903.0 2335.0
 5.0 0.0 0.0 3742.0 2916.0
 4.0 0.0 0.0 5788.0 440.0
 5.0 0.0 0.0 2676.0 3095.0
 2.0 0.0 0.0 4140.0 1379.0
 3.0 0.0 0.0 4352.0 1855.0
 4.0 0.0 0.0 3993.0 663.0
 4.0 0.0 0.0 2015.0 3793.0
 2.0 0.0 0.0 3821.0 586.0
 4.0 0.0 0.0 4647.0 2267.0
 3.0 0.0 0.0 3428.0 608.0
 5.0 0.0 0.0 5000.0 3100.0
 3.0 0.0 0.0 855.0 3698.0
 5.0 0.0 0.0 1530.0 1089.0
 2.0 0.0 0.0 4543.0 849.0
 3.0 0.0 0.0 4126.0 2409.0
 4.0 0.0 0.0 1428.0 356.0
 4.0 0.0 0.0 1058.0 1080.0
 3.0 0.0 0.0 810.0 2253.0
 2.0 0.0 0.0 4049.0 1527.0
 4.0 0.0 0.0 4098.0 1374.0
 5.0 0.0 0.0 5000.0 3519.0
 4.0 0.0 0.0 2237.0 2474.0
 4.0 0.0 0.0 157.0 3361.0
 4.0 0.0 0.0 1169.0 1265.0
 4.0 0.0 0.0 4337.0 891.0
 4.0 0.0 0.0 2894.0 2115.0
 3.0 0.0 0.0 2116.0 833.0
 5.0 0.0 0.0 1246.0 595.0
 4.0 0.0 0.0 4703.0 2762.0
 5.0 0.0 0.0 81.0 3334.0
 5.0 0.0 0.0 2895.0 2000.0
 4.0 0.0 0.0 1137.0 3287.0
 5.0 0.0 0.0 3182.0 3098.0
 4.0 0.0 0.0 3089.0 653.0
 4.0 0.0 0.0 755.0 1240.0
 4.0 0.0 0.0 921.0 1411.0
 3.0 0.0 0.0 1413.0 589.0
 1.0 0.0 0.0 2181.0 1992.0
 4.0 0.0 0.0 4814.0 3253.0
 3.0 0.0 0.0 963.0 3108.0
 3.0 0.0 0.0 5956.0 2735.0
 4.0 0.0 0.0 692.0 508.0
 3.0 0.0 0.0 195.0 3082.0
 3.0 0.0 0.0 4796.0 2468.0
 3.0 0.0 0.0 3970.0 653.0
 5.0 0.0 0.0 5079.0 1299.0
 4.0 0.0 0.0 1794.0 2144.0
 1.0 0.0 0.0 550.0 3157.0
 4.0 0.0 0.0 5809.0 2648.0
 3.0 0.0 0.0 3308.0 358.0
 4.0 0.0 0.0 778.0 2193.0
 4.0 0.0 0.0 352.0 2551.0
 5.0 0.0 0.0 1273.0 2932.0
 2.0 0.0 0.0 2012.0 2528.0
 3.0 0.0 0.0 3934.0 1479.0
 5.0 0.0 0.0 3538.0 1.0
 2.0 0.0 0.0 5277.0 2688.0
 5.0 0.0 0.0 1966.0 260.0
 4.0 0.0 0.0 49.0 1356.0
 3.0 0.0 0.0 660.0 3868.0
 3.0 0.0 0.0 1733.0 1033.0
 2.0 0.0 0.0 4472.0 2863.0
 4.0 0.0 0.0 3434.0 3809.0
 4.0 0.0 0.0 4085.0 1344.0
 4.0 0.0 0.0 5831.0 1615.0
 4.0 0.0 0.0 4953.0 1093.0
 5.0 0.0 0.0 5667.0 1250.0
 5.0 0.0 0.0 5384.0 1537.0
 4.0 0.0 0.0 2377.0 1233.0
 4.0 0.0 0.0 912.0 3578.0
 5.0 0.0 0.0 65.0 1101.0
 4.0 0.0 0.0 5595.0 1333.0
 4.0 0.0 0.0 3189.0 2491.0
 3.0 0.0 0.0 4152.0 1007.0
 4.0 0.0 0.0 1960.0 3088.0
 2.0 0.0 0.0 1645.0 1476.0
 4.0 0.0 0.0 1642.0 1136.0
 3.0 0.0 0.0 2050.0 2395.0
 5.0 0.0 0.0 2255.0 1079.0
 5.0 0.0 0.0 3669.0 1222.0
 5.0 0.0 0.0 1649.0 2140.0
 5.0 0.0 0.0 1465.0 2654.0
 3.0 0.0 0.0 509.0 1982.0
 2.0 0.0 0.0 15.0 3261.0
 2.0 0.0 0.0 4514.0 2318.0
 3.0 0.0 0.0 3878.0 2356.0
 4.0 0.0 0.0 5178.0 2247.0
 4.0 0.0 0.0 4033.0 282.0
 3.0 0.0 0.0 4029.0 1204.0
 5.0 0.0 0.0 1616.0 1275.0
 3.0 0.0 0.0 1181.0 2359.0
 5.0 0.0 0.0 1063.0 913.0
 4.0 0.0 0.0 336.0 1374.0
 5.0 0.0 0.0 3596.0 2599.0
 2.0 0.0 0.0 4655.0 1408.0
 4.0 0.0 0.0 5107.0 2313.0
 1.0 0.0 0.0 3229.0 3666.0
 2.0 0.0 0.0 4169.0 626.0
 3.0 0.0 0.0 4016.0 1805.0
 3.0 0.0 0.0 4146.0 3654.0
 3.0 0.0 0.0 714.0 2798.0
 4.0 0.0 0.0 1998.0 945.0
 3.0 0.0 0.0 5761.0 2858.0
 5.0 0.0 0.0 4705.0 1704.0
 3.0 0.0 0.0 1496.0 2797.0
 5.0 0.0 0.0 2615.0 110.0
 4.0 0.0 0.0 3206.0 3327.0
 5.0 0.0 0.0 5576.0 2948.0
 5.0 0.0 0.0 2909.0 1291.0
 4.0 0.0 0.0 5484.0 1748.0
 5.0 0.0 0.0 524.0 3706.0
 4.0 0.0 0.0 2112.0 2025.0
 4.0 0.0 0.0 4980.0 2858.0
 4.0 0.0 0.0 6032.0 1952.0
 3.0 0.0 0.0 2457.0 1866.0
 3.0 0.0 0.0 3108.0 1801.0
 3.0 0.0 0.0 4662.0 1784.0
 4.0 0.0 0.0 1279.0 1923.0
 4.0 0.0 0.0 4099.0 858.0
 5.0 0.0 0.0 3153.0 2706.0
 4.0 0.0 0.0 436.0 1198.0
 4.0 0.0 0.0 5974.0 2702.0
 5.0 0.0 0.0 2199.0 2959.0
 1.0 0.0 0.0 207.0 3484.0
 3.0 0.0 0.0 3993.0 3054.0
 4.0 0.0 0.0 5511.0 1197.0
 5.0 0.0 0.0 2116.0 2502.0
 4.0 0.0 0.0 850.0 2349.0
 3.0 0.0 0.0 4940.0 1013.0
 5.0 0.0 0.0 2225.0 231.0
 4.0 0.0 0.0 3128.0 1580.0
 3.0 0.0 0.0 1139.0 597.0
 3.0 0.0 0.0 5220.0 628.0
 4.0 0.0 0.0 2029.0 910.0
 4.0 0.0 0.0 911.0 1372.0
 4.0 0.0 0.0 5689.0 3256.0
 4.0 0.0 0.0 1883.0 621.0
 1.0 0.0 0.0 1194.0 818.0
 5.0 0.0 0.0 3681.0 3578.0
 5.0 0.0 0.0 1954.0 50.0
 4.0 0.0 0.0 4494.0 457.0
 3.0 0.0 0.0 478.0 1213.0
 3.0 0.0 0.0 1632.0 3114.0
 3.0 0.0 0.0 2328.0 370.0
 4.0 0.0 0.0 4049.0 3807.0
 2.0 0.0 0.0 864.0 2550.0
 1.0 0.0 0.0 1096.0 1562.0
 1.0 0.0 0.0 4979.0 3939.0
 4.0 0.0 0.0 3414.0 3821.0
 5.0 0.0 0.0 4939.0 110.0
 5.0 0.0 0.0 4802.0 1265.0
 4.0 0.0 0.0 5754.0 17.0
 4.0 0.0 0.0 1635.0 1095.0
 3.0 0.0 0.0 777.0 3248.0
 3.0 0.0 0.0 1689.0 673.0
 4.0 0.0 0.0 2818.0 2144.0
 4.0 0.0 0.0 5888.0 1449.0
 5.0 0.0 0.0 5460.0 1288.0
 3.0 0.0 0.0 4219.0 1779.0
 3.0 0.0 0.0 2279.0 2789.0
 3.0 0.0 0.0 3643.0 161.0
 4.0 0.0 0.0 5262.0 2861.0
 5.0 0.0 0.0 922.0 2858.0
 2.0 0.0 0.0 4510.0 208.0
 3.0 0.0 0.0 566.0 1950.0
 3.0 0.0 0.0 1902.0 552.0
 4.0 0.0 0.0 2395.0 3256.0
 4.0 0.0 0.0 5458.0 2174.0
 4.0 0.0 0.0 4118.0 662.0
 4.0 0.0 0.0 5726.0 2947.0
 3.0 0.0 0.0 2696.0 350.0
 4.0 0.0 0.0 1331.0 3360.0
 4.0 0.0 0.0 3519.0 141.0
 3.0 0.0 0.0 1019.0 1957.0
 4.0 0.0 0.0 5908.0 648.0
 3.0 0.0 0.0 1091.0 1608.0
 4.0 0.0 0.0 1836.0 477.0
 3.0 0.0 0.0 5605.0 153.0
 4.0 0.0 0.0 4472.0 2402.0
 3.0 0.0 0.0 3311.0 2642.0
 4.0 0.0 0.0 4645.0 3685.0
 5.0 0.0 0.0 156.0 440.0
 3.0 0.0 0.0 2820.0 2513.0
 5.0 0.0 0.0 4169.0 1235.0
 3.0 0.0 0.0 2872.0 1625.0
 3.0 0.0 0.0 3675.0 3157.0
 5.0 0.0 0.0 3643.0 2028.0
 4.0 0.0 0.0 2597.0 3649.0
 5.0 0.0 0.0 595.0 608.0
 4.0 0.0 0.0 3281.0 507.0
 3.0 0.0 0.0 5124.0 2000.0
 5.0 0.0 0.0 84.0 1196.0
 4.0 0.0 0.0 5795.0 380.0
 4.0 0.0 0.0 2250.0 2712.0
 4.0 0.0 0.0 62.0 2527.0
 4.0 0.0 0.0 4279.0 196.0
 4.0 0.0 0.0 3992.0 1408.0
 4.0 0.0 0.0 1380.0 3624.0
 4.0 0.0 0.0 5747.0 1931.0
 1.0 0.0 0.0 3825.0 1101.0
 3.0 0.0 0.0 6002.0 2577.0
 1.0 0.0 0.0 1737.0 2041.0
 3.0 0.0 0.0 3401.0 1101.0
 4.0 0.0 0.0 3963.0 1222.0
 3.0 0.0 0.0 2929.0 2689.0
 1.0 0.0 0.0 2002.0 2858.0
 5.0 0.0 0.0 5942.0 905.0
 5.0 0.0 0.0 5025.0 858.0
 3.0 0.0 0.0 498.0 2248.0
 4.0 0.0 0.0 1354.0 2768.0
 3.0 0.0 0.0 1601.0 1385.0
 4.0 0.0 0.0 4478.0 3819.0
 3.0 0.0 0.0 1369.0 2021.0
 4.0 0.0 0.0 1599.0 1721.0
 3.0 0.0 0.0 4021.0 7.0
 4.0 0.0 0.0 3569.0 1032.0
 4.0 0.0 0.0 4473.0 2501.0
 4.0 0.0 0.0 2338.0 1253.0
 4.0 0.0 0.0 5824.0 1704.0
 2.0 0.0 0.0 2829.0 253.0
 4.0 0.0 0.0 3531.0 2352.0
 5.0 0.0 0.0 4457.0 2819.0
 3.0 0.0 0.0 1680.0 61.0
 5.0 0.0 0.0 1591.0 1264.0
 3.0 0.0 0.0 5450.0 1013.0
 3.0 0.0 0.0 710.0 1967.0
 3.0 0.0 0.0 5015.0 3068.0
 3.0 0.0 0.0 3791.0 3145.0
 4.0 0.0 0.0 4425.0 1380.0
 3.0 0.0 0.0 704.0 2605.0
 2.0 0.0 0.0 4247.0 1206.0
 4.0 0.0 0.0 5946.0 356.0
 5.0 0.0 0.0 3662.0 3627.0
 1.0 0.0 0.0 1617.0 3159.0
 4.0 0.0 0.0 1465.0 1302.0
 5.0 0.0 0.0 3103.0 608.0
 2.0 0.0 0.0 2688.0 3301.0
 2.0 0.0 0.0 5795.0 218.0
 3.0 0.0 0.0 4115.0 2872.0
 4.0 0.0 0.0 4024.0 2791.0
 3.0 0.0 0.0 4808.0 1441.0
 2.0 0.0 0.0 1765.0 1973.0
 3.0 0.0 0.0 1447.0 1186.0
 4.0 0.0 0.0 3953.0 3633.0
 3.0 0.0 0.0 4115.0 442.0
 3.0 0.0 0.0 1807.0 2115.0
 5.0 0.0 0.0 3889.0 3730.0
 4.0 0.0 0.0 876.0 800.0
 3.0 0.0 0.0 2026.0 2173.0
 4.0 0.0 0.0 2264.0 383.0
 2.0 0.0 0.0 1150.0 1673.0
 4.0 0.0 0.0 1119.0 2407.0
 4.0 0.0 0.0 5905.0 34.0
 4.0 0.0 0.0 5728.0 935.0
 5.0 0.0 0.0 5172.0 750.0
 3.0 0.0 0.0 5282.0 1784.0
 3.0 0.0 0.0 424.0 3441.0
 4.0 0.0 0.0 1164.0 3684.0
 3.0 0.0 0.0 2499.0 3101.0
 3.0 0.0 0.0 5927.0 1449.0
 2.0 0.0 0.0 4712.0 2791.0
 5.0 0.0 0.0 3672.0 529.0
 4.0 0.0 0.0 5142.0 3494.0
 3.0 0.0 0.0 2010.0 999.0
 5.0 0.0 0.0 5757.0 1208.0
 5.0 0.0 0.0 2484.0 899.0
 5.0 0.0 0.0 5634.0 2248.0
 2.0 0.0 0.0 699.0 656.0
 5.0 0.0 0.0 3033.0 527.0
 4.0 0.0 0.0 957.0 3814.0
 2.0 0.0 0.0 1556.0 2115.0
 4.0 0.0 0.0 4224.0 2067.0
 4.0 0.0 0.0 5894.0 1266.0
 4.0 0.0 0.0 3108.0 163.0
 3.0 0.0 0.0 1613.0 1391.0
 4.0 0.0 0.0 816.0 2716.0
 1.0 0.0 0.0 5249.0 2748.0
 3.0 0.0 0.0 3054.0 1393.0
 4.0 0.0 0.0 1980.0 1870.0
 4.0 0.0 0.0 359.0 2117.0
 1.0 0.0 0.0 3618.0 3221.0
 3.0 0.0 0.0 4160.0 3702.0
 5.0 0.0 0.0 876.0 2571.0
 1.0 0.0 0.0 3280.0 1591.0
 3.0 0.0 0.0 4167.0 2001.0
 3.0 0.0 0.0 881.0 3897.0
 4.0 0.0 0.0 5596.0 1210.0
 2.0 0.0 0.0 4508.0 2115.0
 5.0 0.0 0.0 5874.0 1080.0
 5.0 0.0 0.0 3942.0 2003.0
 4.0 0.0 0.0 461.0 1049.0
 5.0 0.0 0.0 5283.0 2640.0
 5.0 0.0 0.0 4409.0 21.0
 1.0 0.0 0.0 3957.0 1445.0
 3.0 0.0 0.0 3391.0 2041.0
 2.0 0.0 0.0 881.0 1801.0
 3.0 0.0 0.0 509.0 590.0
 5.0 0.0 0.0 4506.0 1387.0
 3.0 0.0 0.0 1451.0 253.0
 4.0 0.0 0.0 3564.0 3499.0
 5.0 0.0 0.0 3841.0 1673.0
 5.0 0.0 0.0 5948.0 908.0
 2.0 0.0 0.0 1941.0 2796.0
 3.0 0.0 0.0 3141.0 288.0
 5.0 0.0 0.0 86.0 2617.0
 5.0 0.0 0.0 2094.0 1077.0
 3.0 0.0 0.0 2581.0 3386.0
 5.0 0.0 0.0 721.0 457.0
 3.0 0.0 0.0 3293.0 1387.0
 4.0 0.0 0.0 999.0 1620.0
 4.0 0.0 0.0 4085.0 1259.0
 1.0 0.0 0.0 5795.0 1731.0
 2.0 0.0 0.0 3526.0 151.0
 4.0 0.0 0.0 1698.0 1036.0
 3.0 0.0 0.0 5353.0 1302.0
 2.0 0.0 0.0 1015.0 603.0
 3.0 0.0 0.0 4024.0 2772.0
 5.0 0.0 0.0 4904.0 1748.0
 2.0 0.0 0.0 5530.0 1735.0
 5.0 0.0 0.0 1399.0 2329.0
 3.0 0.0 0.0 3180.0 1093.0
 5.0 0.0 0.0 5044.0 2132.0
 5.0 0.0 0.0 698.0 3535.0
 3.0 0.0 0.0 1422.0 2142.0
 4.0 0.0 0.0 5634.0 1562.0
 3.0 0.0 0.0 3157.0 3608.0
 4.0 0.0 0.0 549.0 3005.0
 4.0 0.0 0.0 4305.0 2231.0
 4.0 0.0 0.0 5767.0 1552.0
 2.0 0.0 0.0 2419.0 3865.0
 4.0 0.0 0.0 1889.0 1136.0
 5.0 0.0 0.0 4032.0 552.0
 3.0 0.0 0.0 5164.0 2670.0
 1.0 0.0 0.0 5607.0 2881.0
 5.0 0.0 0.0 1494.0 110.0
 3.0 0.0 0.0 5185.0 42.0
 4.0 0.0 0.0 4086.0 2617.0
 4.0 0.0 0.0 5792.0 2966.0
 5.0 0.0 0.0 482.0 1213.0
 4.0 0.0 0.0 2978.0 1914.0
 5.0 0.0 0.0 5345.0 1196.0
 4.0 0.0 0.0 3491.0 1093.0
 4.0 0.0 0.0 2888.0 589.0
 4.0 0.0 0.0 2258.0 1997.0
 5.0 0.0 0.0 869.0 165.0
 5.0 0.0 0.0 477.0 1197.0
 5.0 0.0 0.0 1812.0 1682.0
 5.0 0.0 0.0 4218.0 1380.0
 3.0 0.0 0.0 5350.0 1047.0
 5.0 0.0 0.0 3230.0 3114.0
 4.0 0.0 0.0 840.0 3526.0
 4.0 0.0 0.0 1142.0 2320.0
 2.0 0.0 0.0 1780.0 2414.0
 3.0 0.0 0.0 1100.0 1226.0
 4.0 0.0 0.0 3792.0 3826.0
 1.0 0.0 0.0 337.0 532.0
 4.0 0.0 0.0 1716.0 3893.0
 5.0 0.0 0.0 1680.0 39.0
 4.0 0.0 0.0 2719.0 2203.0
 3.0 0.0 0.0 4957.0 3425.0
 4.0 0.0 0.0 5595.0 1206.0
 3.0 0.0 0.0 1340.0 1380.0
 4.0 0.0 0.0 4927.0 1610.0
 1.0 0.0 0.0 669.0 1962.0
 4.0 0.0 0.0 1676.0 316.0
 4.0 0.0 0.0 4654.0 2488.0
 3.0 0.0 0.0 1377.0 2815.0
 5.0 0.0 0.0 5770.0 1221.0
 3.0 0.0 0.0 4088.0 2492.0
 4.0 0.0 0.0 28.0 1387.0
 1.0 0.0 0.0 4452.0 3298.0
 3.0 0.0 0.0 1717.0 3926.0
 3.0 0.0 0.0 5530.0 2356.0
 5.0 0.0 0.0 953.0 1416.0
 4.0 0.0 0.0 1943.0 1265.0
 4.0 0.0 0.0 588.0 412.0
 4.0 0.0 0.0 1343.0 852.0
 4.0 0.0 0.0 4277.0 1591.0
 4.0 0.0 0.0 1015.0 908.0
 2.0 0.0 0.0 2506.0 1183.0
 3.0 0.0 0.0 1004.0 2447.0
 4.0 0.0 0.0 4785.0 2605.0
 2.0 0.0 0.0 1489.0 2369.0
 3.0 0.0 0.0 3280.0 3893.0
 5.0 0.0 0.0 1517.0 2700.0
 4.0 0.0 0.0 3473.0 3358.0
 3.0 0.0 0.0 749.0 2640.0
 2.0 0.0 0.0 3189.0 3156.0
 4.0 0.0 0.0 670.0 1259.0
 3.0 0.0 0.0 5039.0 3370.0
 4.0 0.0 0.0 5031.0 1188.0
 4.0 0.0 0.0 2868.0 2968.0
 4.0 0.0 0.0 504.0 2186.0
 3.0 0.0 0.0 3386.0 2248.0
 5.0 0.0 0.0 18.0 1282.0
 3.0 0.0 0.0 1279.0 2872.0
 4.0 0.0 0.0 5908.0 434.0
 3.0 0.0 0.0 5972.0 597.0
 3.0 0.0 0.0 1181.0 69.0
 4.0 0.0 0.0 2647.0 2519.0
 3.0 0.0 0.0 1377.0 356.0
 3.0 0.0 0.0 3729.0 466.0
 4.0 0.0 0.0 2028.0 1965.0
 2.0 0.0 0.0 5643.0 766.0
 4.0 0.0 0.0 4041.0 2735.0
 4.0 0.0 0.0 2693.0 953.0
 3.0 0.0 0.0 175.0 1345.0
 3.0 0.0 0.0 4345.0 1246.0
 4.0 0.0 0.0 896.0 2629.0
 3.0 0.0 0.0 5333.0 3854.0
 4.0 0.0 0.0 5597.0 842.0
 3.0 0.0 0.0 4103.0 2329.0
 4.0 0.0 0.0 4785.0 1608.0
 3.0 0.0 0.0 2031.0 2167.0
 2.0 0.0 0.0 1125.0 781.0
 1.0 0.0 0.0 2576.0 160.0
 1.0 0.0 0.0 5837.0 1468.0
 4.0 0.0 0.0 3916.0 1372.0
 4.0 0.0 0.0 5367.0 3809.0
 4.0 0.0 0.0 780.0 593.0
 4.0 0.0 0.0 3887.0 34.0
 4.0 0.0 0.0 5412.0 224.0
 3.0 0.0 0.0 621.0 2003.0
 4.0 0.0 0.0 752.0 2791.0
 3.0 0.0 0.0 146.0 2125.0
 3.0 0.0 0.0 1896.0 615.0
 3.0 0.0 0.0 5046.0 3476.0
 4.0 0.0 0.0 1163.0 1608.0
 2.0 0.0 0.0 3113.0 187.0
 4.0 0.0 0.0 940.0 2710.0
 5.0 0.0 0.0 1920.0 1220.0
 2.0 0.0 0.0 3229.0 1233.0
 5.0 0.0 0.0 2552.0 3448.0
 3.0 0.0 0.0 3183.0 1101.0
 1.0 0.0 0.0 889.0 2906.0
 4.0 0.0 0.0 3822.0 1090.0
 3.0 0.0 0.0 1045.0 3826.0
 3.0 0.0 0.0 533.0 610.0
 3.0 0.0 0.0 2995.0 1371.0
 2.0 0.0 0.0 3401.0 1707.0
 1.0 0.0 0.0 5795.0 1427.0
 3.0 0.0 0.0 5954.0 435.0
